Case Type,Date,Province State,Cases,Last Update,Lat,Long,People Hospitalized,People Tested
Recovered,11/20/2020,Oregon,0,44156.22951,44.572,-122.0709,0,8461
Recovered,11/21/2020,Oregon,0,44157.22951,44.572,-122.0709,0,7494
Recovered,11/22/2020,Oregon,0,44158.22956,44.572,-122.0709,0,8367
Recovered,11/23/2020,Oregon,0,44159.22947,44.572,-122.0709,0,6668
Recovered,11/24/2020,Oregon,0,44160.22963,44.572,-122.0709,0,8300
Recovered,11/25/2020,Oregon,0,44161.22963,44.572,-122.0709,0,4390
Recovered,11/26/2020,Oregon,0,44162.22947,44.572,-122.0709,0,1691
Recovered,11/27/2020,Oregon,0,44163.22957,44.572,-122.0709,0,773
Recovered,11/28/2020,Oregon,0,44164.22947,44.572,-122.0709,0,1714
Recovered,11/29/2020,Oregon,0,44165.22947,44.572,-122.0709,0,9656
Recovered,11/30/2020,Oregon,0,44166.22947,44.572,-122.0709,0,1311
Recovered,12/1/2020,Oregon,0,44167.22964,44.572,-122.0709,0,-2035
Recovered,12/2/2020,Oregon,0,44168.22964,44.572,-122.0709,0,5193
Recovered,12/3/2020,Oregon,0,44169.22964,44.572,-122.0709,0,1103
Recovered,12/4/2020,Oregon,0,44170.22953,44.572,-122.0709,0,1038676
Recovered,4/12/2020,Pennsylvania,0,43933.97101,40.5908,-77.2098,2097,124890
Recovered,4/13/2020,Pennsylvania,0,43934.96382,40.5908,-77.2098,146,4902
Recovered,4/14/2020,Pennsylvania,0,43935.98161,40.5908,-77.2098,74,3839
Recovered,4/15/2020,Pennsylvania,0,43936.95615,40.5908,-77.2098,78,3953
Recovered,4/16/2020,Pennsylvania,0,43937.97976,40.5908,-77.2098,117,3886
Recovered,4/17/2020,Pennsylvania,0,43938.97977,40.5908,-77.2098,91,5903
Recovered,4/18/2020,Pennsylvania,0,43939.93943,40.5908,-77.2098,10,6592
Recovered,4/19/2020,Pennsylvania,0,43940.98682,40.5908,-77.2098,21,4889
Recovered,4/20/2020,Pennsylvania,0,43941.98388,40.5908,-77.2098,67,4098
Recovered,4/21/2020,Pennsylvania,0,43942.9865,40.5908,-77.2098,42,3899
Recovered,4/22/2020,Pennsylvania,0,43943.98641,40.5908,-77.2098,21,4466
Recovered,4/23/2020,Pennsylvania,0,43945.14792,40.5908,-77.2098,-14,7391
Recovered,4/24/2020,Pennsylvania,0,43946.27275,40.5908,-77.2098,-4,7435
Recovered,4/25/2020,Pennsylvania,0,43947.10608,40.5908,-77.2098,2,6792
Recovered,4/26/2020,Pennsylvania,0,43948.10609,40.5908,-77.2098,-12,5658
Recovered,4/27/2020,Pennsylvania,0,43949.10609,40.5908,-77.2098,64,4829
Recovered,4/28/2020,Pennsylvania,0,43950.10594,40.5908,-77.2098,-2800,5666
Recovered,4/29/2020,Pennsylvania,0,43951.10591,40.5908,-77.2098,0,5795
Recovered,4/30/2020,Pennsylvania,0,43952.10593,40.5908,-77.2098,0,6482
Recovered,5/1/2020,Pennsylvania,0,43953.10591,40.5908,-77.2098,0,6083
Recovered,5/3/2020,Pennsylvania,0,43955.10593,40.5908,-77.2098,0,13193
Recovered,5/11/2020,Pennsylvania,0,43963.14758,40.5908,-77.2098,0,48217
Recovered,5/12/2020,Pennsylvania,0,43964.14757,40.5908,-77.2098,0,7122
Recovered,5/13/2020,Pennsylvania,0,43965.14759,40.5908,-77.2098,0,6889
Recovered,5/14/2020,Pennsylvania,0,43966.10633,40.5908,-77.2098,0,8326
Recovered,5/17/2020,Pennsylvania,0,43969.10586,40.5908,-77.2098,0,21709
Recovered,5/18/2020,Pennsylvania,0,43970.10582,40.5908,-77.2098,0,7705
Recovered,5/19/2020,Pennsylvania,0,43971.10584,40.5908,-77.2098,0,9091
Recovered,5/20/2020,Pennsylvania,0,43972.10618,40.5908,-77.2098,0,0
Recovered,5/21/2020,Pennsylvania,0,43973.10899,40.5908,-77.2098,0,19206
Recovered,5/22/2020,Pennsylvania,37767,43974.1061,40.5908,-77.2098,0,10095
Recovered,5/23/2020,Pennsylvania,1752,43975.10611,40.5908,-77.2098,0,9451
Recovered,5/24/2020,Pennsylvania,1108,43976.10613,40.5908,-77.2098,0,7643
Recovered,5/25/2020,Pennsylvania,284,43977.10603,40.5908,-77.2098,0,7019
Recovered,5/26/2020,Pennsylvania,957,43978.10598,40.5908,-77.2098,0,5358
Recovered,5/27/2020,Pennsylvania,1170,43979.10598,40.5908,-77.2098,0,10935
Recovered,5/28/2020,Pennsylvania,1788,43980.10623,40.5908,-77.2098,0,8439
Recovered,5/29/2020,Pennsylvania,1544,43981.10619,40.5908,-77.2098,0,10463
Recovered,5/30/2020,Pennsylvania,763,43982.10616,40.5908,-77.2098,0,9463
Recovered,5/31/2020,Pennsylvania,1057,43983.10618,40.5908,-77.2098,0,7885
Recovered,6/1/2020,Pennsylvania,238,43984.10644,40.5908,-77.2098,0,6672
Recovered,6/2/2020,Pennsylvania,410,43985.10649,40.5908,-77.2098,0,10542
Recovered,6/3/2020,Pennsylvania,1077,43986.10652,40.5908,-77.2098,0,2520
Recovered,6/4/2020,Pennsylvania,1104,43987.10642,40.5908,-77.2098,0,16111
Recovered,6/5/2020,Pennsylvania,1050,43988.10635,40.5908,-77.2098,0,7704
Recovered,6/6/2020,Pennsylvania,491,43989.16238,40.5908,-77.2098,0,11622
Recovered,6/7/2020,Pennsylvania,1110,43990.1484,40.5908,-77.2098,0,9557
Recovered,6/8/2020,Pennsylvania,0,43991.14814,40.5908,-77.2098,0,7565
Recovered,6/9/2020,Pennsylvania,0,43992.17169,40.5908,-77.2098,0,8354
Recovered,6/10/2020,Pennsylvania,890,43993.14854,40.5908,-77.2098,0,8126
Recovered,6/11/2020,Pennsylvania,1105,43994.21534,40.5908,-77.2098,0,9942
Recovered,6/12/2020,Pennsylvania,1274,43995.14821,40.5908,-77.2098,0,12012
Recovered,6/13/2020,Pennsylvania,1122,43996.14824,40.5908,-77.2098,0,8667
Recovered,6/14/2020,Pennsylvania,249,43997.14821,40.5908,-77.2098,0,8182
Recovered,6/15/2020,Pennsylvania,239,43998.18984,40.5908,-77.2098,0,9797
Recovered,6/16/2020,Pennsylvania,1063,43999.18997,40.5908,-77.2098,0,10062
Recovered,6/17/2020,Pennsylvania,251,44000.18993,40.5908,-77.2098,0,9739
Recovered,6/18/2020,Pennsylvania,1116,44001.18992,40.5908,-77.2098,0,11237
Recovered,6/19/2020,Pennsylvania,1207,44002.18995,40.5908,-77.2098,0,13150
Recovered,6/20/2020,Pennsylvania,388,44003.19001,40.5908,-77.2098,0,10509
Recovered,6/21/2020,Pennsylvania,358,44004.18997,40.5908,-77.2098,0,10018
Recovered,6/22/2020,Pennsylvania,1173,44005.18999,40.5908,-77.2098,0,10103
Recovered,6/23/2020,Pennsylvania,397,44006.19006,40.5908,-77.2098,0,11255
Recovered,6/24/2020,Pennsylvania,0,44007.22718,40.5908,-77.2098,0,12305
Recovered,6/25/2020,Pennsylvania,838,44008.19021,40.5908,-77.2098,0,13393
Recovered,6/26/2020,Pennsylvania,468,44009.19014,40.5908,-77.2098,0,14280
Recovered,6/27/2020,Pennsylvania,0,44010.19049,40.5908,-77.2098,0,0
Recovered,6/28/2020,Pennsylvania,878,44011.19024,40.5908,-77.2098,0,23901
Recovered,6/29/2020,Pennsylvania,384,44012.1903,40.5908,-77.2098,0,9907
Recovered,6/30/2020,Pennsylvania,482,44013.19034,40.5908,-77.2098,0,11298
Recovered,7/1/2020,Pennsylvania,496,44014.19027,40.5908,-77.2098,0,12617
Recovered,7/2/2020,Pennsylvania,649,44015.19034,40.5908,-77.2098,0,13469
Recovered,7/3/2020,Pennsylvania,520,44016.19032,40.5908,-77.2098,0,13871
Recovered,7/4/2020,Pennsylvania,495,44017.19028,40.5908,-77.2098,0,10679
Recovered,7/5/2020,Pennsylvania,374,44018.19039,40.5908,-77.2098,0,9877
Recovered,7/6/2020,Pennsylvania,351,44019.19043,40.5908,-77.2098,0,8624
Recovered,7/7/2020,Pennsylvania,0,44020.23194,40.5908,-77.2098,0,16778
Recovered,7/8/2020,Pennsylvania,516,44021.19069,40.5908,-77.2098,0,16424
Recovered,7/9/2020,Pennsylvania,554,44022.19076,40.5908,-77.2098,0,13497
Recovered,7/10/2020,Pennsylvania,777,44023.19073,40.5908,-77.2098,0,18617
Recovered,7/11/2020,Pennsylvania,626,44024.19078,40.5908,-77.2098,0,13683
Recovered,7/12/2020,Pennsylvania,444,44025.19671,40.5908,-77.2098,0,11961
Recovered,7/13/2020,Pennsylvania,367,44026.19095,40.5908,-77.2098,0,7190
Recovered,7/14/2020,Pennsylvania,715,44027.19089,40.5908,-77.2098,0,15809
Recovered,7/15/2020,Pennsylvania,0,44028.19806,40.5908,-77.2098,0,21366
Recovered,7/16/2020,Pennsylvania,382,44029.191,40.5908,-77.2098,0,14992
Recovered,7/17/2020,Pennsylvania,785,44030.19095,40.5908,-77.2098,0,15749
Recovered,7/18/2020,Pennsylvania,580,44031.19111,40.5908,-77.2098,0,13337
Recovered,7/19/2020,Pennsylvania,597,44032.23262,40.5908,-77.2098,0,14652
Recovered,7/20/2020,Pennsylvania,0,44033.19374,40.5908,-77.2098,0,12534
Recovered,7/21/2020,Pennsylvania,293,44034.1909,40.5908,-77.2098,0,15850
Recovered,7/22/2020,Pennsylvania,474,44035.21896,40.5908,-77.2098,0,15714
Recovered,7/23/2020,Pennsylvania,721,44036.22979,40.5908,-77.2098,0,14140
Recovered,7/24/2020,Pennsylvania,910,44037.19991,40.5908,-77.2098,0,19331
Recovered,7/25/2020,Pennsylvania,790,44038.19112,40.5908,-77.2098,0,18382
Recovered,7/26/2020,Pennsylvania,600,44039.19115,40.5908,-77.2098,0,12871
Recovered,7/27/2020,Pennsylvania,630,44040.20766,40.5908,-77.2098,0,14487
Recovered,7/28/2020,Pennsylvania,840,44041.19125,40.5908,-77.2098,0,18472
Recovered,7/29/2020,Pennsylvania,625,44042.19117,40.5908,-77.2098,0,14921
Recovered,7/30/2020,Pennsylvania,645,44043.19133,40.5908,-77.2098,0,15856
Recovered,7/31/2020,Pennsylvania,728,44044.1922,40.5908,-77.2098,0,16935
Recovered,8/1/2020,Pennsylvania,1795,44045.19103,40.5908,-77.2098,0,15450
Recovered,8/2/2020,Pennsylvania,497,44046.19082,40.5908,-77.2098,0,12247
Recovered,8/3/2020,Pennsylvania,429,44047.19597,40.5908,-77.2098,0,12000
Recovered,8/4/2020,Pennsylvania,-501,44048.19093,40.5908,-77.2098,0,14960
Recovered,8/5/2020,Pennsylvania,1686,44049.19113,40.5908,-77.2098,0,13196
Recovered,8/6/2020,Pennsylvania,613,44050.19131,40.5908,-77.2098,0,15526
Recovered,8/7/2020,Pennsylvania,1749,44051.1911,40.5908,-77.2098,0,16648
Recovered,8/8/2020,Pennsylvania,626,44052.19105,40.5908,-77.2098,0,16158
Recovered,8/9/2020,Pennsylvania,0,44053.19106,40.5908,-77.2098,0,14153
Recovered,8/10/2020,Pennsylvania,1048,44054.19128,40.5908,-77.2098,0,13073
Recovered,8/11/2020,Pennsylvania,638,44055.18778,40.5908,-77.2098,0,15311
Recovered,8/12/2020,Pennsylvania,1865,44056.18778,40.5908,-77.2098,0,17512
Recovered,8/13/2020,Pennsylvania,773,44057.18778,40.5908,-77.2098,0,17888
Recovered,8/14/2020,Pennsylvania,647,44058.18777,40.5908,-77.2098,0,16695
Recovered,8/15/2020,Pennsylvania,663,44059.18771,40.5908,-77.2098,0,15995
Recovered,8/16/2020,Pennsylvania,1759,44060.18777,40.5908,-77.2098,0,13179
Recovered,8/17/2020,Pennsylvania,303,44061.18777,40.5908,-77.2098,0,10456
Recovered,8/18/2020,Pennsylvania,581,44062.1875,40.5908,-77.2098,0,12247
Recovered,8/19/2020,Pennsylvania,450,44063.18775,40.5908,-77.2098,0,14901
Recovered,8/20/2020,Pennsylvania,1895,44064.18785,40.5908,-77.2098,0,18544
Recovered,8/21/2020,Pennsylvania,554,44065.18784,40.5908,-77.2098,0,14131
Recovered,8/22/2020,Pennsylvania,637,44066.18782,40.5908,-77.2098,0,13411
Recovered,8/23/2020,Pennsylvania,495,44067.18777,40.5908,-77.2098,0,12467
Recovered,8/24/2020,Pennsylvania,1635,44068.18784,40.5908,-77.2098,0,9818
Recovered,8/25/2020,Pennsylvania,455,44069.18775,40.5908,-77.2098,0,12367
Recovered,8/26/2020,Pennsylvania,406,44070.18775,40.5908,-77.2098,0,12973
Recovered,8/27/2020,Pennsylvania,502,44071.18775,40.5908,-77.2098,0,14743
Recovered,8/28/2020,Pennsylvania,676,44072.18775,40.5908,-77.2098,0,17905
Recovered,8/29/2020,Pennsylvania,2011,44073.18778,40.5908,-77.2098,0,16116
Recovered,8/30/2020,Pennsylvania,550,44074.18778,40.5908,-77.2098,0,12461
Recovered,8/31/2020,Pennsylvania,427,44075.18775,40.5908,-77.2098,0,8817
Recovered,9/1/2020,Pennsylvania,-717,44076.18777,40.5908,-77.2098,0,16544
Recovered,9/2/2020,Pennsylvania,2018,44077.18786,40.5908,-77.2098,0,12932
Recovered,9/3/2020,Pennsylvania,-417,44078.18786,40.5908,-77.2098,0,14518
Recovered,9/4/2020,Pennsylvania,2098,44079.18784,40.5908,-77.2098,0,12327
Recovered,9/5/2020,Pennsylvania,-596,44080.18785,40.5908,-77.2098,0,13165
Recovered,9/6/2020,Pennsylvania,1953,44081.18788,40.5908,-77.2098,0,10909
Recovered,9/7/2020,Pennsylvania,448,44082.18779,40.5908,-77.2098,0,9626
Recovered,9/8/2020,Pennsylvania,-997,44083.18787,40.5908,-77.2098,0,6835
Recovered,9/9/2020,Pennsylvania,2167,44084.18778,40.5908,-77.2098,0,11854
Recovered,9/10/2020,Pennsylvania,482,44085.18777,40.5908,-77.2098,0,14296
Recovered,9/11/2020,Pennsylvania,826,44086.18778,40.5908,-77.2098,0,13687
Recovered,9/12/2020,Pennsylvania,755,44087.18889,40.5908,-77.2098,0,12892
Recovered,9/13/2020,Pennsylvania,0,44088.18793,40.5908,-77.2098,0,76
Recovered,9/14/2020,Pennsylvania,1031,44089.14618,40.5908,-77.2098,0,21791
Recovered,9/15/2020,Pennsylvania,944,44090.18787,40.5908,-77.2098,0,11826
Recovered,9/16/2020,Pennsylvania,636,44091.18787,40.5908,-77.2098,0,13623
Recovered,9/17/2020,Pennsylvania,765,44092.21564,40.5908,-77.2098,0,14077
Recovered,9/18/2020,Pennsylvania,624,44093.1878,40.5908,-77.2098,0,12290
Recovered,9/19/2020,Pennsylvania,952,44094.18786,40.5908,-77.2098,0,14637
Recovered,9/20/2020,Pennsylvania,0,44095.18788,40.5908,-77.2098,0,12785
Recovered,9/21/2020,Pennsylvania,793,44096.18788,40.5908,-77.2098,0,9083
Recovered,9/22/2020,Pennsylvania,-832,44097.18779,40.5908,-77.2098,0,11569
Recovered,9/23/2020,Pennsylvania,727,44098.18779,40.5908,-77.2098,0,13394
Recovered,9/24/2020,Pennsylvania,2225,44099.18781,40.5908,-77.2098,0,13911
Recovered,9/25/2020,Pennsylvania,661,44100.18778,40.5908,-77.2098,0,13733
Recovered,9/26/2020,Pennsylvania,844,44101.18789,40.5908,-77.2098,0,14924
Recovered,9/27/2020,Pennsylvania,0,44102.18792,40.5908,-77.2098,0,15696
Recovered,9/28/2020,Pennsylvania,1307,44103.18779,40.5908,-77.2098,0,11097
Recovered,9/29/2020,Pennsylvania,-768,44104.18779,40.5908,-77.2098,0,12258
Recovered,9/30/2020,Pennsylvania,2523,44105.18782,40.5908,-77.2098,0,13519
Recovered,10/1/2020,Pennsylvania,948,44106.18792,40.5908,-77.2098,0,11668
Recovered,10/2/2020,Pennsylvania,952,44107.18792,40.5908,-77.2098,0,16493
Recovered,10/3/2020,Pennsylvania,0,44108.18778,40.5908,-77.2098,0,0
Recovered,10/4/2020,Pennsylvania,1846,44109.18791,40.5908,-77.2098,0,28915
Recovered,10/5/2020,Pennsylvania,551,44110.18781,40.5908,-77.2098,0,9989
Recovered,10/6/2020,Pennsylvania,850,44111.18791,40.5908,-77.2098,0,12076
Recovered,10/7/2020,Pennsylvania,-592,44112.18791,40.5908,-77.2098,0,16859
Recovered,10/8/2020,Pennsylvania,1114,44113.18792,40.5908,-77.2098,0,18937
Recovered,10/9/2020,Pennsylvania,1118,44114.18778,40.5908,-77.2098,0,16042
Recovered,10/10/2020,Pennsylvania,1411,44115.18787,40.5908,-77.2098,0,21417
Recovered,10/11/2020,Pennsylvania,0,44116.18778,40.5908,-77.2098,0,15371
Recovered,10/12/2020,Pennsylvania,1826,44117.18792,40.5908,-77.2098,0,12149
Recovered,10/13/2020,Pennsylvania,-660,44118.18782,40.5908,-77.2098,0,16729
Recovered,10/14/2020,Pennsylvania,1021,44119.18793,40.5908,-77.2098,0,15912
Recovered,10/15/2020,Pennsylvania,1279,44120.18793,40.5908,-77.2098,0,16066
Recovered,10/16/2020,Pennsylvania,1252,44121.18778,40.5908,-77.2098,0,15413
Recovered,10/17/2020,Pennsylvania,1486,44122.18778,40.5908,-77.2098,0,18663
Recovered,10/18/2020,Pennsylvania,0,44123.18778,40.5908,-77.2098,0,14070
Recovered,10/19/2020,Pennsylvania,1898,44124.18784,40.5908,-77.2098,0,12418
Recovered,10/20/2020,Pennsylvania,-604,44125.18787,40.5908,-77.2098,0,13230
Recovered,10/21/2020,Pennsylvania,1126,44126.18792,40.5908,-77.2098,0,13322
Recovered,10/22/2020,Pennsylvania,1630,44127.18796,40.5908,-77.2098,0,19606
Recovered,10/23/2020,Pennsylvania,-153,44128.18788,40.5908,-77.2098,0,18008
Recovered,10/24/2020,Pennsylvania,1594,44129.18778,40.5908,-77.2098,0,16232
Recovered,10/25/2020,Pennsylvania,0,44130.18794,40.5908,-77.2098,0,16586
Recovered,10/26/2020,Pennsylvania,2397,44131.18779,40.5908,-77.2098,0,12860
Recovered,10/27/2020,Pennsylvania,161,44132.18793,40.5908,-77.2098,0,15844
Recovered,10/28/2020,Pennsylvania,1715,44133.18791,40.5908,-77.2098,0,16951
Recovered,10/29/2020,Pennsylvania,1696,44134.18784,40.5908,-77.2098,0,15784
Recovered,10/30/2020,Pennsylvania,-22,44135.18789,40.5908,-77.2098,0,17796
Recovered,10/31/2020,Pennsylvania,1908,44136.19381,40.5908,-77.2098,0,19161
Recovered,11/1/2020,Pennsylvania,0,44137.22959,40.5908,-77.2098,0,15085
Recovered,11/2/2020,Pennsylvania,3016,44138.25066,40.5908,-77.2098,0,12914
Recovered,11/3/2020,Pennsylvania,37,44139.22946,40.5908,-77.2098,0,18557
Recovered,11/4/2020,Pennsylvania,2096,44140.25397,40.5908,-77.2098,0,22714
Recovered,11/5/2020,Pennsylvania,2175,44141.22957,40.5908,-77.2098,0,19971
Recovered,11/6/2020,Pennsylvania,299,44142.22959,40.5908,-77.2098,0,20414
Recovered,11/7/2020,Pennsylvania,2985,44143.22947,40.5908,-77.2098,0,21790
Recovered,11/8/2020,Pennsylvania,0,44144.22961,40.5908,-77.2098,0,18423
Recovered,11/9/2020,Pennsylvania,2328,44145.23751,40.5908,-77.2098,0,17623
Recovered,11/10/2020,Pennsylvania,797,44146.22962,40.5908,-77.2098,0,19290
Recovered,11/11/2020,Pennsylvania,958,44147.22962,40.5908,-77.2098,0,22687
Recovered,11/12/2020,Pennsylvania,3896,44148.22951,40.5908,-77.2098,0,23376
Recovered,11/13/2020,Pennsylvania,1383,44149.22951,40.5908,-77.2098,0,22866
Recovered,11/14/2020,Pennsylvania,0,44150.22951,40.5908,-77.2098,0,19714
Recovered,11/15/2020,Pennsylvania,0,44151.22951,40.5908,-77.2098,0,26548
Recovered,11/16/2020,Pennsylvania,5266,44152.22951,40.5908,-77.2098,0,18601
Recovered,11/17/2020,Pennsylvania,1257,44153.2375,40.5908,-77.2098,0,20746
Recovered,11/18/2020,Pennsylvania,1429,44154.2295,40.5908,-77.2098,0,26858
Recovered,11/19/2020,Pennsylvania,4703,44155.22956,40.5908,-77.2098,0,27667
Recovered,11/20/2020,Pennsylvania,1535,44156.22951,40.5908,-77.2098,0,26151
Recovered,11/21/2020,Pennsylvania,1380,44157.22951,40.5908,-77.2098,0,26584
Recovered,11/22/2020,Pennsylvania,0,44158.22956,40.5908,-77.2098,0,29384
Recovered,11/23/2020,Pennsylvania,4432,44159.22947,40.5908,-77.2098,0,18947
Recovered,11/24/2020,Pennsylvania,4202,44160.22963,40.5908,-77.2098,0,24867
Recovered,11/25/2020,Pennsylvania,979,44161.22963,40.5908,-77.2098,0,26612
Recovered,11/26/2020,Pennsylvania,0,44162.22947,40.5908,-77.2098,0,30433
Recovered,11/27/2020,Pennsylvania,6351,44163.22957,40.5908,-77.2098,0,28206
Recovered,11/28/2020,Pennsylvania,4912,44164.22947,40.5908,-77.2098,0,26442
Recovered,11/29/2020,Pennsylvania,0,44165.22947,40.5908,-77.2098,0,19942
Recovered,11/30/2020,Pennsylvania,2362,44166.22947,40.5908,-77.2098,0,13440
Recovered,12/1/2020,Pennsylvania,3406,44167.22964,40.5908,-77.2098,0,14072
Recovered,12/2/2020,Pennsylvania,4974,44168.22964,40.5908,-77.2098,0,24470
Recovered,12/3/2020,Pennsylvania,2975,44169.22964,40.5908,-77.2098,0,31339
Recovered,12/4/2020,Pennsylvania,2955,44170.22953,40.5908,-77.2098,0,32527
Recovered,4/12/2020,Puerto Rico,0,43933.97101,18.2208,-66.5901,0,6716
Recovered,4/13/2020,Puerto Rico,0,43934.96382,18.2208,-66.5901,0,147
Recovered,4/14/2020,Puerto Rico,0,43935.98161,18.2208,-66.5901,0,344
Recovered,4/15/2020,Puerto Rico,0,43936.95615,18.2208,-66.5901,0,592
Recovered,4/16/2020,Puerto Rico,0,43937.97976,18.2208,-66.5901,0,559
Recovered,4/17/2020,Puerto Rico,0,43938.97977,18.2208,-66.5901,0,574
Recovered,4/18/2020,Puerto Rico,0,43939.93943,18.2208,-66.5901,0,241
Recovered,4/19/2020,Puerto Rico,0,43940.98682,18.2208,-66.5901,0,320
Recovered,4/20/2020,Puerto Rico,0,43941.98388,18.2208,-66.5901,0,245
Recovered,4/21/2020,Puerto Rico,0,43942.9865,18.2208,-66.5901,0,349
Recovered,4/22/2020,Puerto Rico,0,43943.98641,18.2208,-66.5901,0,-330
Recovered,4/23/2020,Puerto Rico,0,43945.14792,18.2208,-66.5901,0,471
Recovered,4/24/2020,Puerto Rico,0,43946.27275,18.2208,-66.5901,0,361
Recovered,4/25/2020,Puerto Rico,0,43947.10608,18.2208,-66.5901,0,31
Recovered,4/26/2020,Puerto Rico,0,43948.10609,18.2208,-66.5901,0,64
Recovered,4/27/2020,Puerto Rico,0,43949.10609,18.2208,-66.5901,0,18
Recovered,4/28/2020,Puerto Rico,0,43950.10594,18.2208,-66.5901,0,11
Recovered,4/29/2020,Puerto Rico,0,43951.10591,18.2208,-66.5901,0,33
Recovered,4/30/2020,Puerto Rico,0,43952.10593,18.2208,-66.5901,0,106
Recovered,5/1/2020,Puerto Rico,0,43953.10591,18.2208,-66.5901,0,36
Recovered,5/3/2020,Puerto Rico,0,43955.10593,18.2208,-66.5901,0,233
Recovered,5/11/2020,Puerto Rico,0,43963.14758,18.2208,-66.5901,0,-8865
Recovered,5/12/2020,Puerto Rico,0,43964.14757,18.2208,-66.5901,0,43
Recovered,5/13/2020,Puerto Rico,0,43965.14759,18.2208,-66.5901,0,30
Recovered,5/14/2020,Puerto Rico,0,43966.10633,18.2208,-66.5901,0,98
Recovered,5/17/2020,Puerto Rico,0,43969.10586,18.2208,-66.5901,0,219
Recovered,5/18/2020,Puerto Rico,0,43970.10582,18.2208,-66.5901,0,64
Recovered,5/19/2020,Puerto Rico,0,43971.10584,18.2208,-66.5901,0,95
Recovered,5/20/2020,Puerto Rico,0,43972.10618,18.2208,-66.5901,0,61
Recovered,5/21/2020,Puerto Rico,0,43973.10899,18.2208,-66.5901,0,47
Recovered,5/22/2020,Puerto Rico,0,43974.1061,18.2208,-66.5901,0,117
Recovered,5/23/2020,Puerto Rico,0,43975.10611,18.2208,-66.5901,0,70
Recovered,5/24/2020,Puerto Rico,0,43976.10613,18.2208,-66.5901,0,89
Recovered,5/25/2020,Puerto Rico,0,43977.10603,18.2208,-66.5901,0,71
Recovered,5/26/2020,Puerto Rico,0,43978.10598,18.2208,-66.5901,0,64
Recovered,5/27/2020,Puerto Rico,0,43979.10598,18.2208,-66.5901,0,73
Recovered,5/28/2020,Puerto Rico,0,43980.10623,18.2208,-66.5901,0,89
Recovered,5/29/2020,Puerto Rico,0,43981.10619,18.2208,-66.5901,0,161
Recovered,5/30/2020,Puerto Rico,0,43982.10616,18.2208,-66.5901,0,71
Recovered,5/31/2020,Puerto Rico,0,43983.10618,18.2208,-66.5901,0,58
Recovered,6/1/2020,Puerto Rico,0,43984.10644,18.2208,-66.5901,0,97
Recovered,6/2/2020,Puerto Rico,0,43985.10649,18.2208,-66.5901,0,62
Recovered,6/3/2020,Puerto Rico,0,43986.10652,18.2208,-66.5901,0,88
Recovered,6/4/2020,Puerto Rico,0,43987.10642,18.2208,-66.5901,0,485
Recovered,6/5/2020,Puerto Rico,0,43988.10635,18.2208,-66.5901,0,112
Recovered,6/6/2020,Puerto Rico,0,43989.16238,18.2208,-66.5901,0,295
Recovered,6/7/2020,Puerto Rico,0,43990.1484,18.2208,-66.5901,0,70
Recovered,6/8/2020,Puerto Rico,0,43991.14814,18.2208,-66.5901,0,61
Recovered,6/9/2020,Puerto Rico,0,43992.17169,18.2208,-66.5901,0,139
Recovered,6/10/2020,Puerto Rico,0,43993.14854,18.2208,-66.5901,0,144
Recovered,6/11/2020,Puerto Rico,0,43994.21534,18.2208,-66.5901,0,23
Recovered,6/12/2020,Puerto Rico,0,43995.14821,18.2208,-66.5901,0,184
Recovered,6/13/2020,Puerto Rico,0,43996.14824,18.2208,-66.5901,0,154
Recovered,6/14/2020,Puerto Rico,0,43997.14821,18.2208,-66.5901,0,121
Recovered,6/15/2020,Puerto Rico,0,43998.18984,18.2208,-66.5901,0,79
Recovered,6/16/2020,Puerto Rico,0,43999.18997,18.2208,-66.5901,0,61
Recovered,6/17/2020,Puerto Rico,0,44000.18993,18.2208,-66.5901,0,52
Recovered,6/18/2020,Puerto Rico,0,44001.18992,18.2208,-66.5901,0,108
